1019,5577
2240,12589
1549,688537
1577,6157211
2598,155300
2460,32530
2491,2572108
2666,21266
1121,19744
688,43621
2290,32929
2505,903715
857,40750
1569,1763297
2776,793824
2786,9506
2661,47185
144,18606260
2496,22100996
2219,0
96,1068664
2166,167838
233,34861
578,156656
2096,367224
823,137112
1986,12543571
97,1387864
1363,15280
2947,46307
1521,192736
1880,1210301
1747,135705
746,5684
2926,14348
792,27493
1490,4810882
1272,23339
1656,188906
1118,167335
2070,37744
889,1221633
1804,469811
13,252396
1592,460828
1497,1774284
2353,14417728
651,12335817
998,253784
941,121321
1374,30650
392,42972097
2692,1835343
588,1114548
767,0
1332,17907
378,28515
764,39230
2518,275662
526,2141386
2450,19071
1473,73006
1156,165265
1695,153557
1691,149475
2091,1435479
934,998760
430,237116
836,61470
198,243345
1403,1483557
2135,4631026
2557,27768
2229,1471485
1721,29869
2204,1631957
2395,369607
2,372683
2970,724175
2417,0
1950,0
605,17364101
878,1220432
1249,150585
2168,22654
541,1221406
521,184890
864,1220496
2976,29450
63,30796
1673,10497375
2361,86323
2675,19445524
942,265165
2312,2110646
1778,225591
1939,408220
594,1204608
770,0
1178,6085
2301,0
1803,0
1020,9524
2873,416630
2885,396093
2462,6224464
211,2351712
393,232925
1130,406272
1469,0
1864,0
2163,941596
643,1029054
1833,861017
1029,57839
2639,3556644
1750,442069
1585,163948
1031,0
2954,50645
105,119757
2062,24854
145,342099
2605,54388
463,2427298
1903,5848720
23,5452998
2196,11256521
103,1370265
2326,307853
2189,28534
474,466049
2162,0
575,116143
1977,1999524
384,1220648
2411,0
1999,488842
774,0
2129,10246564
1114,293032
2364,37122
2612,5088742
972,33083
2940,5120478
2124,560879
2185,121070
2641,100007
717,592496
2747,355706
376,8349
898,1221752
1545,1940575
2120,21944
910,47249
943,306337
2025,31761244
492,388254
1342,0
1058,120766
1310,58194
2673,300247
86,145731
1236,3863
1408,0
2470,33866
1410,181390
590,1121758
1051,181186
2825,8628
420,109828
2931,23350
224,10288
2773,38723
2235,23912
1752,31817
2883,3823
1705,132351
2150,271091
684,6553505
1311,14314
2624,45825
2726,25339
2978,11528
471,4651141
2146,1754910
563,1928212
402,23416961
1232,0
90,171753
1807,7196
1593,135603
1657,79814
2320,16536811
2294,16396
1666,37837
289,386235
2856,26220
848,83344
569,115435
2845,148142
1618,29870
1057,199941
1435,166052
949,180381
2784,47765
2149,266632
459,1221845
1672,31817
896,1220166
512,289672
1597,0
158,596446
947,1533113
2406,59200
2094,695566
2261,90104
2277,96378
690,29872
2082,11965304
2275,160048
364,805586
1318,101358
1761,717264
1191,467419
1531,47666
352,691833
2075,19056463
2048,0
2576,342998
2452,6608
1797,517442
2898,594621
243,0
2735,72033
919,0
2173,3894478
664,489306
571,45132
2441,10322
1097,782517
2427,0
780,0
1862,64629
1693,329037
566,9526831
2273,103724
1120,3078562
719,523031
1788,2000827
213,188169
1690,336872
2651,17831
84,154241
436,753011
1192,218077
2749,341266
454,20757731
432,755710
1084,91207
2752,120506
2559,8378688
1645,185195
11,4520322
2010,3447444
527,116354
1674,833093
274,15777
908,205378
2032,129027
597,1979989
2876,63556346
1534,309941
867,1200190
1742,7230
30,1174437
791,26018
2849,1577641
1667,109406
1451,22537
1660,469388
1069,119613
884,1220865
945,2704573
913,554303
2418,8716
2600,2876540
403,60449079
1856,502054
1808,358995
992,41976113
1908,3442322
610,16383071
514,730739
607,83701943
2538,22899
1757,29875
250,12431
977,149130
863,37087
1229,0
1920,5475497
1890,181495
2445,33110
133,552219
2593,40028
537,346713
2703,79535
2415,74004
37,7361940
1337,46389
1591,48242
240,85709
323,2027904
1285,78487770
2446,0
1849,119530
2394,0
752,0
1181,11574646
2787,92497535
1091,8468
306,3098185
1157,247695
754,172352
278,38469
347,852795
2517,269547
547,1220953
2509,358949
918,907619
1055,1218283
357,585827
428,7195125
1518,137884
1841,337578
2266,179558
2177,439149
1530,2330
288,349641
458,1220787
2236,735148
1971,101929
1244,68061
2887,187101
1399,2824761
831,45134
2810,0
655,445756
1795,10735
2076,1260171
2805,71910
890,1221271
2287,11747
772,158728
888,1221067
2069,6595
2566,2318392
2412,10259641
2222,0
1292,327625
1603,77400
2242,4880224
1963,64476981
846,8144
1600,20651
2682,2717139
1863,92212
2757,246937
1448,7083
1176,25971
517,129977
959,3468653
1729,4239057
2655,4495756
2886,97130
893,1221540
302,44067
106,6224462
742,133375
1810,5355441
1289,13674855
424,5442
2260,29866
1543,66912
2532,10704
987,208645
1668,130039
367,22052
1995,8262686
1760,143658
470,1220813
1414,23090753
604,1029158
2767,239624
1661,442357
1839,6721740
948,139094
165,1830476
2626,576103
1365,22593
2363,0
1076,89401
712,35639
995,50402
1397,1735100
118,11518961
2330,22996
2740,95288
1115,248598
1749,610371
2510,121687
1634,348128
249,44904
2893,1210640
755,353982
2127,71671139
237,262855
1294,229972
620,0
254,181278
1714,11278835
812,0
1605,6103890
1906,7033728
1190,152432
1345,116349
34,1173800
2596,131605
2058,686388
577,18250
1834,466809
390,107226
1933,9139
2366,17991
519,0
173,3108315
1926,33921101
1555,99157
2423,19265
1026,637504
1680,167104
192,24262
570,24822
2721,2778
1349,22424
164,24585478
1358,16102
1779,14503
861,61455
2409,112758
1663,7656701
2713,5822
520,130607
1248,28159903
35,2388106
2892,285411
562,17486
2653,292289
1442,0
2244,1584535
2494,13663
469,1220924
1780,0
2521,25936
375,32237
2850,1577641
2629,2991142
1199,1260112
334,2041134
583,4949492
1547,0
1809,224028
2866,61933135
1333,22420
2943,1501252
285,1923594
708,91188
2956,11528
439,108066
1529,0
1172,147153
2877,97908700
1405,8517
544,7142209
2357,563851
1901,113313
2953,23056
170,1363185
2338,11975295
2923,14260949
2122,8861967
235,57049
2444,104945
2053,16681
1096,3680000
2946,44217
2514,380830
1217,48790
396,5673290
202,190759
2840,84711
307,2580355
1307,87319
663,610122
574,77921
2530,15571
67,806011
1523,133267
2664,27788
1240,0
622,6832627
2696,693149
2525,19408
732,3394442
1198,62355
2650,4472
1141,121492
1612,11902
2459,0
623,679655
683,1123003
1166,31188
892,1315653
513,772902
21,18729616
2109,0
1942,2726833
559,323454
1,1220601
2512,10164872
485,6079653
592,52121419
460,2349474
876,1220941
1794,2032650
236,0
1515,231452
702,357871
475,1208108
2504,19722126
1320,3178653
2546,0
425,72359
2392,976877
1587,196471
20,10559551
2019,29258
814,18701257
935,1445219
228,2562518
2640,22851
2556,200029
2897,30477150
1596,93735
1851,37398
2543,286741
1357,62885
2480,0
1883,406889
2405,7582
548,14877
206,7656
2255,28190598
1108,7124
2941,45734
2308,1103229
2400,36448
1212,888878
1653,9747
727,50808
1044,404845
1598,6938
1994,12431140
1743,31150
2794,97203
1659,81231
2316,3106739
1774,61642
2024,86914
2770,365006
115,2091410
1463,101701
2846,14427
1762,1536515
2221,6241760
2490,34289
1209,2389052
2390,16865
1885,254607
2007,923550
1859,1095660
1223,28586
2324,12202316
963,5646025
2083,57118
325,84343022
505,62942
210,57454
680,32337
1517,138465
175,1672877
216,66171
1163,0
2200,247613
137,235063
743,7216459
718,27485
997,82719733
321,192243
1054,51141
1440,50227
1148,707845
2838,1577142
1636,424396
900,1308477
1685,3232949
1293,0
1962,629431
2211,1042359
2309,28552932
75,1208016
2812,249868
1242,0
2017,13839
1007,5799023
654,313333
292,798161
1934,61018
2958,67251
608,7215216
584,71468857
1563,28656
819,238088
2553,63793
2879,30496
2060,111041
2579,16757
2498,687256
1122,11743
2678,55182
2370,202922
2706,5669893
2071,11604798
2807,2980836
2481,0
291,376453
2957,30220
1913,1011663
1165,196349
1001,9449928
283,70781
2902,0
880,1220477
1056,51815
2197,3870477
1652,103038
1478,1733419
417,98916
178,237335
600,12170134
2528,182536
2238,20004553
2975,1400909
650,1487630
1904,1221139
1706,86059
1382,18833
2008,5667944
161,444441
554,45354
2534,58922
2066,70143
2554,387225
553,49608
1683,40117
1046,2752998
1078,1012093
579,653549
1790,39984
1627,132504
1018,2968
744,303087
1158,752757
261,104751
2126,947913
341,2018840
725,658917
2874,124819
1280,1095090
1681,132442
491,1145058
1287,2051493
1583,583891
1334,1374957
2841,2632
2781,4876
1025,2462369
1140,7426891
339,507594
1751,197422
1211,225223
1371,1064298
1398,11023879
1175,115282
1835,111390
802,7887
326,202029
686,3395263
2414,22248
2138,584552
2905,496610
183,19119
2160,137150
1146,351290
2428,0
2466,400232
2545,1697445
2834,72132
2131,8250392
2955,11528
1953,1191254
1281,11685478
2223,0
1353,33595
182,38996
2016,58844
1430,7257278
2928,32374
2469,627913
1647,66311
2097,1293557
1142,144792
131,2702323
715,35797
930,2746002
1383,167173
1303,433466
2039,310493
2875,11690323
88,40927
1579,116266
991,48851194
693,26831
2908,0
2254,24496684
648,496723
1309,3608523
1811,79019
1635,49155
2023,150355
891,1221409
1205,922316
335,73084
1817,442077
2684,196708
572,78680
2322,575739
400,2650226
1167,1130539
2602,3162624
2728,16376
2854,18481
12,18877
2816,1178923
2647,2137600
2226,0
1874,510389
706,496508
813,110969
2572,1220439
1450,111075
647,36805
809,2806538
1030,828510
962,385046
1948,2726843
1488,718221
2137,27113
839,6690
2194,1232109
2436,48312
468,1220349
1914,1221990
1689,1107227
1313,6224462
2830,7464489
2847,0
2744,119524
705,96962
818,10930
297,0
2362,9537
42,39347
1720,3501185
1352,392971
1694,46253
2265,37415
2474,13207
874,1220937
1576,1076524
2009,3782563
1317,117891
1355,81969
2020,56729
835,179321
803,28909
1984,278545
2431,151378
1457,29040
1090,6448680
1594,2027899
2323,137768
1402,1410888
2302,77151
1406,224557
1135,69757
1014,6619
2233,13428
2191,425868
2056,15667
740,56474
1552,2864631
217,0
2433,328541
2560,51926318
1331,3963
1844,137059
677,63140
924,1235743
2792,128628
2762,130840
1193,137263
1818,2699153
1441,0
2438,55198
1513,95928
2373,0
1201,552458
886,1221027
1891,220070
1128,2747
1812,134501
2575,4409181
1884,34474396
1049,17844
1967,11333567
2880,81708
2453,7868
391,3306834
1915,315839
1465,582381
2865,82094552
2597,615002
543,213099
98,1439512
054047,719432
1857,1221929
230,34752
1059,121696
1615,17382
139,840897
1658,4637665
1889,1477390
245,35257
111,2720672
2750,224208
1983,627815
2385,25314
2690,204608
227,2545933
649,549335
1255,5040222
1400,37065
147,235063
141,3207927
703,234930
2093,1005050
2329,218516
507,333946
1126,399910
214,83154
984,252375
1258,15216
55,5498930
988,49867
1336,267732
749,70222
361,1162829
2971,17889
925,131159
212,10724240
769,20656
2800,53493
2730,214179
153,479972
279,51881
1210,431268
260,65341
1858,1220372
389,659247
2342,1220564
1000,192431
270,47331
2921,277362
699,318924
27,894758
444,1206104
1601,14896766
1225,1936227
303,7179383
2335,6374292
2036,119181
2815,320696
860,1597359
1100,0
2468,541663
503,646350
996,444439
785,180397
1739,1014619
331,3054089
418,1180152
870,1221016
2711,76493196
2237,114604
114,188164
2699,2914734
928,35932
2018,62443677
1136,8797582
1093,37055
1717,447254
2753,400777
1522,3680152
1992,6308860
1814,333025
2419,48630
2685,132729
497,15188314
41,877143
1662,182942
1767,47528
1034,326554
2859,11306
1565,25858
885,1221472
2535,62752
47,1333320
2763,0
125,20287
199,4663
757,254721
2506,78927
2555,3007625
358,235063
2029,6432
1279,76515
2732,19301
2284,67140
329,3093552
452,69782
2754,243430
1086,0
2194,2121884
316,8433
1625,232730
1878,693837
2780,10173
1669,357191
843,29419
338,299906
57,867343
1619,65297
2463,26772
1928,2259944
1422,1905874
154,9831538
269,88527
2081,3802
197,5974
2565,314910
1511,2857139
1686,48987
1137,627832
1306,245943
516,211131
973,70676
793,57571
1553,158079
437,658920
535,1106324
2562,1195846
736,2437286
724,0
1045,1221305
1362,35518
1787,227311
2467,67250
976,218340
614,3680933
2187,523247
359,319334
797,0
2396,8634975
1768,22328
957,128922
2250,652771
399,5616720
1879,12682
388,84787
2533,11693
2099,1800217
621,1221487
447,245373
299,5577648
2853,23562
1066,32242
2529,5922
1124,2682
743,3090149
2701,1164133
495,4288791
2798,804566
2578,27638
1187,59427
1654,69701
933,2332770
1550,125625
1173,8559338
2497,6038
2231,180137
2502,198895
1132,10749833
1813,114100
1993,12431140
1540,294395
1606,13682
1850,8790304
2471,10221
762,34404
557,1890426
66,184360
2398,23319
2579,105284
479,363514
2130,7483692
975,104169
2263,46223
2378,1201699
448,1054103
556,259867
2948,4974
1458,810500
2050,0
844,7698
656,141448
2167,89515
1283,190048
461,84098
1088,426154
2144,1578015
2384,1006010
2831,3336474
1799,1213645
1053,621692
2049,490400
1976,4651258
1581,47740
734,2222201
2291,215471
177,621226
1559,482116
807,239055
1080,11188865
1200,431760
157,731409
1366,23211
1360,2065279
561,96803
1327,0
525,17268
356,696013
1183,252223
2720,277715
327,272718
1207,173937
2882,844272
2314,203382
179,852795
2563,370020
618,364317
124,10551
2360,39494
782,203128
1134,1114120
2710,87018909
2351,251632
1701,222630
1572,128097
2202,7800
1703,464527
2074,1549635
1356,59919
859,571901
1203,291234
1106,85937
585,346220
2339,117551
915,3463381
290,327944
2183,918551
2136,45530
2425,0
1796,1221023
9,0
1339,20911
1784,501421
1075,28478
532,1728258
226,1543458
1379,16683
2814,91725
2381,184758
401,2653922
2420,1110059
1111,237322
1231,1000710
1815,188169
1197,1240348
1302,20138364
2064,49375
1344,12341
1265,51025
1519,1786813
956,342756
1711,392594
2352,648666
2723,47258
1908,3588145
856,155873
423,338197
2719,5212810
32,82196
293,93934
493,312821
2687,16114310
128,2176011
1092,0
45,12838776
2537,21413
23,5438313
2402,7231
2960,39451
262,65370
486,348425
1724,166052
824,63207
1023,43197197
487,910152
741,405754
632,5427129
126,209739
1012,55034
1626,442075
967,15155
2806,2230120
1391,0
2042,445908
2006,2222199
1005,36034
1268,26947
1060,946287
2403,7224
2304,65291
195,4864
1608,38227
1510,346194
1415,3795354
494,1019156
480,419965
1602,0
1688,22842
1687,230114
2761,18594
1250,1284101
31,1375481
2791,230884
2828,3946
2061,90324
931,13701317
2872,675835
2646,0
1425,6108182
1640,9296608
1184,422126
1638,548933
1152,6049160
560,2047974
120,3624731
1129,6198697
201,1295438
2513,1676075
1486,72326
2005,3397186
1341,9891
1838,25805
324,194147
534,220046
2844,7998318
2979,9287
2188,15454
1824,1221042
2407,38834
2813,8214963
969,1157147
2635,101940
1125,375471
2358,17243
427,394293
2628,447336
1628,41657
2014,218691
2852,69441
1965,611574
508,5330225
1290,322421329
2524,27194
825,434028
1589,787069
61,3521469
2228,1221251
2707,6946594
1099,7252278
1655,10715309
2919,141058
419,157504
1836,106533
259,65372
1314,0
1816,442067
2327,266426
2782,145886
277,65481
1315,6632
2181,602698
1987,10695934
1941,2944723
2401,11364
1105,3286512
26,1859340
2615,40042
1900,1095501
189,15284
241,234471
87,1478305
457,29962
2374,28828
1557,140801
634,309959
549,106824
387,135109
2372,168467
1453,58814
1886,717175
2950,11538
1009,86251
267,161648
2325,598624
1560,55902
2253,134377
2942,122958
1960,11639
1117,82263
1213,478374
1459,8302787
407,1435480
2307,2531939
176,1454408
2349,12458653
1975,2869462
18,233597
1456,731432
589,100521
845,133750
2779,77110
320,1809174
2169,149742040
1558,197592
2247,51717
2916,462999
298,7406
1773,39103
720,18221
1899,259684
567,285185
1042,4711899
1746,131795
2974,4689
826,7533
74,1190979
1526,37028
246,27309
219,237314
2842,65446
1449,52436867
312,577463
2368,27008
1564,411606
2619,6033
739,768890
232,88813
2356,30628
1343,6356
1070,41548205
1271,57969954
2949,50645
1289,13675626
2493,0
2508,755407
2305,102305
1480,344828
2727,58450
2788,423729
2729,787995
917,1377116
2252,44077
2389,0
225,619457
481,27548
2519,27483
1988,6235010
2092,5489317
611,642764157
2697,693149
1791,119489
2465,196114
927,50679
372,660197
2476,519389
2015,6712557
49,1362037
371,1410554
937,47998
1699,340213
2297,1109117
2147,442357
1297,22135
2118,117081
1854,62756
778,107732
1028,40139
280,8806
2256,10081477
538,31454
473,318356
2063,674836
640,357302
645,37257
2679,9146
2227,42338
2317,95786
722,865194
779,0
1325,0
1321,156662
251,15777
36,421881
295,8080371
1610,40712
2889,78210
2046,168522
2076,1334500
2915,70720
1234,124038
2382,1549635
955,2398486
2178,0
2765,137895
1261,325936
2771,478158
2930,41866
365,4111884
2621,481049
2783,359790
79,10010030
2751,128308
921,316568
1381,0
879,1220837
652,754998
806,259819
380,0
1260,112012
2212,732138
2922,556649
65,1507084
1068,24400
1286,1313519
2688,173519
2095,201927
1276,2654
169,1332925
939,1101777
2023,150355
1184,464463
565,530997
868,1220158
2113,67997
968,0
337,236611
1938,188373
2214,1035093
1800,435980
2111,2923129
1945,2697
1464,117919
1278,13769
2712,75959632
2218,169807
938,47998
1698,43919
141,2222204
2548,0
300,4679487
1259,747337
1713,8727
51,5351037
2617,342744
1546,0
1793,4002
